timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1763252368.718924,252886.21875,279641.78125,286034.75,263624.96875,242636.0625,226201.453125,233962.25,272942.71875,0.0
1763252368.720826,252879.953125,279615.34375,286038.78125,263631.5,242634.359375,226198.140625,233946.15625,272947.4375,0.0
1763252368.7233896,252879.421875,279612.75,286033.84375,263623.46875,242631.421875,226189.65625,233955.359375,272954.25,0.0
1763252368.7276793,252889.890625,279649.65625,286035.375,263622.125,242643.3125,226213.875,233991.03125,272960.0625,0.0
1763252368.727696,252889.96875,279647.15625,286036.0,263620.59375,242646.96875,226222.28125,233995.78125,272961.9375,0.0
1763252368.754602,252878.265625,279614.0,286029.3125,263613.71875,242632.9375,226191.625,233950.265625,272948.59375,0.0
1763252368.754632,252883.09375,279612.46875,286035.375,263621.21875,242641.25,226190.359375,233951.703125,272960.3125,0.0
1763252368.7546391,252885.234375,279643.03125,286030.09375,263613.71875,242647.78125,226202.25,233978.34375,272959.875,0.0
1763252368.7570827,252884.703125,279643.84375,286029.21875,263614.25,242650.640625,226208.25,233982.71875,272958.1875,0.0
1763252368.759582,252891.578125,279630.25,286042.8125,263630.0,242657.4375,226212.984375,233972.625,272967.65625,0.0
1763252368.7619412,252890.15625,279616.9375,286041.09375,263627.40625,242653.859375,226211.015625,233964.296875,272972.03125,0.0
1763252368.7696276,252888.0,279640.09375,286028.40625,263609.15625,242650.375,226224.34375,233981.375,272964.78125,0.0
1763252368.7720785,252892.5625,279651.28125,286026.96875,263606.5625,242652.15625,226231.046875,233989.421875,272959.875,0.0
1763252368.7745774,252891.046875,279632.59375,286031.625,263610.3125,242652.25,226229.078125,233982.625,272959.59375,0.0
1763252368.777082,252882.546875,279610.15625,286030.71875,263610.0625,242649.203125,226225.59375,233974.5,272966.03125,0.0
1763252368.782088,252887.109375,279631.875,286024.46875,263604.0625,242645.453125,226225.0625,233975.65625,272957.1875,0.0
1763252368.7845776,252882.1875,279642.5,286013.65625,263590.1875,242640.09375,226222.375,233978.609375,272946.90625,0.0
1763252368.7870767,252877.546875,279627.40625,286015.625,263591.09375,242639.015625,226221.21875,233970.5625,272948.6875,0.0
1763252368.795176,252880.765625,279605.75,286025.375,263604.25,242643.21875,226210.484375,233956.53125,272959.0625,0.0
1763252368.795191,252887.109375,279626.9375,286024.375,263601.5625,242649.296875,226222.546875,233967.609375,272953.15625,0.0
1763252368.7995749,252877.71875,279641.875,286009.90625,263583.9375,242639.640625,226224.609375,233972.53125,272934.125,0.0
1763252368.802075,252871.640625,279621.21875,286009.0,263582.875,242632.84375,226211.46875,233962.15625,272933.84375,0.0
1763252368.8046267,252878.078125,279605.21875,286022.6875,263602.4375,242639.015625,226208.96875,233952.953125,272948.59375,0.0
1763252368.8070843,252880.859375,279614.25,286018.84375,263595.375,242639.828125,226207.0,233958.046875,272945.65625,0.0
1763252368.8109047,252869.40625,279623.65625,285997.375,263571.34375,242626.5,226200.015625,233960.453125,272921.0625,0.0
1763252368.820183,252861.8125,279609.78125,285993.0,263564.625,242622.03125,226196.453125,233952.59375,272915.875,0.0
1763252368.8202214,252878.265625,279605.84375,286016.875,263590.28125,242641.875,226212.1875,233957.59375,272940.65625,0.0
1763252368.8226502,252888.359375,279614.96875,286024.375,263596.90625,242650.8125,226218.53125,233967.609375,272951.8125,0.0
1763252368.82266,252891.5,279644.46875,286017.6875,263586.96875,242648.578125,226232.03125,233978.875,272937.6875,0.0
1763252368.8384106,252892.921875,279645.1875,286020.53125,263589.84375,242651.890625,226230.328125,233977.171875,272941.90625,0.0
1763252368.842095,252885.59375,279620.15625,286022.40625,263590.1875,242647.953125,226215.125,233964.578125,272945.125,0.0
1763252368.8469872,252876.390625,279605.59375,286015.25,263580.375,242639.640625,226209.5,233948.921875,272935.375,0.0
1763252368.8470209,252890.59375,279646.53125,286020.4375,263585.09375,242653.140625,226235.515625,233978.15625,272941.625,0.0
1763252368.8470275,252879.6875,279637.78125,286008.46875,263571.78125,242642.765625,226218.53125,233972.34375,272929.65625,0.0
1763252368.850165,252874.59375,279611.40625,286011.40625,263578.03125,242640.171875,226208.96875,233956.875,272931.53125,0.0
1763252368.8501785,252880.140625,279603.53125,286019.46875,263586.96875,242647.234375,226214.953125,233959.46875,272941.8125,0.0
1763252368.8608615,252885.234375,279634.5625,286013.90625,263580.09375,242650.90625,226223.625,233973.25,272934.5625,0.0
1763252368.8771217,252889.4375,279647.6875,286013.46875,263579.5625,242653.140625,226226.671875,233975.296875,272931.1875,0.0
1763252368.8771598,252878.078125,279620.25,286007.46875,263573.21875,242641.4375,226210.03125,233952.140625,272926.78125,0.0
1763252368.8771677,252869.40625,279598.34375,286006.9375,263575.375,242640.984375,226204.5,233945.703125,272936.8125,0.0
1763252368.8801615,252872.453125,279625.0625,286003.1875,263573.65625,242648.21875,226210.578125,233961.359375,272941.625,0.0
1763252368.880195,252874.140625,279636.875,285995.6875,263561.9375,242646.96875,226222.109375,233975.921875,272930.8125,0.0
1763252368.882662,252868.421875,279618.0,285995.84375,263560.0625,242645.09375,226229.4375,233966.359375,272931.875,0.0
1763252368.8826773,252863.859375,279594.5,285997.46875,263563.03125,242643.390625,226212.546875,233958.3125,272939.9375,111.0
1763252368.8946362,252876.390625,279621.40625,286003.375,263568.125,242655.828125,226220.5,233979.0625,272951.90625,0.0
1763252368.8976648,252875.40625,279636.96875,285993.96875,263556.5,242652.34375,226222.1875,233982.359375,272929.46875,0.0
1763252368.897683,252870.03125,279621.78125,285993.625,263555.5,242650.640625,226218.53125,233971.1875,272928.3125,0.0
1763252368.8995893,252868.0625,279600.125,285999.0,263564.09375,242650.1875,226211.375,233954.921875,272931.34375,0.0
1763252368.913596,252874.78125,279614.78125,286000.34375,263564.71875,242654.75,226230.234375,233969.40625,272937.4375,0.0
1763252368.91835,252874.421875,279639.1875,285986.03125,263543.8125,242645.984375,226234.4375,233977.53125,272918.46875,0.0
1763252368.9183667,252869.234375,279620.4375,285983.0625,263544.0625,242642.59375,226220.9375,233974.578125,272920.1875,0.0
1763252368.9183748,252878.703125,279602.90625,285998.90625,263563.28125,242651.171875,226223.265625,233972.34375,272941.625,0.0
1763252368.9267268,252876.109375,279597.34375,285995.3125,263563.28125,242644.296875,226202.25,233959.296875,272937.625,0.0
1763252368.9267428,252870.484375,279625.0625,285981.28125,263540.40625,242640.625,226217.546875,233972.53125,272924.46875,0.0
1763252368.9372392,252876.390625,279627.3125,285987.71875,263545.78125,242650.90625,226232.296875,233981.828125,272927.15625,0.0
1763252368.9396217,252878.078125,279602.09375,285995.84375,263556.84375,242653.234375,226210.484375,233965.640625,272939.40625,0.0
1763252368.9458587,252884.34375,279605.3125,286002.125,263562.125,242656.8125,226215.40625,233955.625,272932.5,0.0
1763252368.9508307,252886.578125,279635.34375,285995.21875,263555.25,242657.609375,226219.25,233962.6875,272922.9375,0.0
1763252368.9572625,252877.09375,279627.59375,285980.40625,263536.125,242646.703125,226206.734375,233967.171875,272909.90625,0.0
1763252368.9597275,252872.265625,279606.5625,285982.625,263537.625,242643.046875,226200.375,233951.96875,272912.21875,0.0
1763252368.9645915,252875.9375,279596.65625,285986.90625,263541.21875,242646.34375,226193.9375,233939.984375,272917.75,0.0
1763252368.9670956,252888.1875,279630.0,285987.28125,263542.375,242659.84375,226221.390625,233972.171875,272925.625,0.0
1763252368.9696872,252884.78125,279635.1875,285979.78125,263537.0,242656.71875,226225.6875,233972.078125,272919.375,0.0
1763252368.9777405,252884.703125,279615.15625,285983.78125,263540.40625,242648.9375,226216.734375,233951.78125,272909.28125,0.0
1763252368.9777756,252873.4375,279588.0625,285977.96875,263530.84375,242638.84375,226193.765625,233948.390625,272907.125,0.0
1763252368.9796324,252873.4375,279609.15625,285970.90625,263521.4375,242637.9375,226193.859375,233955.8125,272901.40625,0.0
1763252368.9820943,252883.453125,279632.5,285973.5,263521.625,242645.28125,226207.796875,233969.9375,272905.34375,0.0
1763252368.985216,252875.9375,279609.53125,285972.875,263523.78125,242642.40625,226208.25,233962.515625,272907.9375,0.0
1763252368.9852383,252877.546875,279594.5,285985.21875,263539.0625,242651.4375,226218.96875,233955.984375,272923.65625,0.0
1763252368.9940884,252882.28125,279615.25,285981.5625,263528.59375,242653.234375,226231.9375,233962.515625,272918.3125,0.0
1763252368.9941323,252880.046875,279633.84375,285971.1875,263518.59375,242652.78125,226234.359375,233984.421875,272910.6875,0.0
1763252368.9958377,252880.671875,279626.0625,285977.71875,263526.71875,242660.734375,226239.984375,233985.3125,272921.78125,0.0
1763252368.9996476,252872.71875,279592.0,285977.875,263527.4375,242651.078125,226205.65625,233951.078125,272918.03125,0.0
1763252369.0252993,252867.4375,279589.5,285968.21875,263515.09375,242638.484375,226189.46875,233942.84375,272900.78125,0.0
1763252369.0253396,252866.109375,279611.5,285957.25,263503.65625,242634.09375,226196.0,233960.546875,272893.1875,0.0
1763252369.027178,252860.5625,279601.375,285952.59375,263499.53125,242631.421875,226194.65625,233943.828125,272889.59375,0.0
1763252369.0296395,252854.03125,279575.09375,285953.21875,263499.53125,242629.265625,226186.34375,233931.671875,272892.09375,0.0
1763252369.0321107,252864.765625,279581.625,285960.71875,263507.40625,242640.625,226190.546875,233947.40625,272907.75,0.0
1763252369.0346303,252876.390625,279617.125,285960.0,263504.71875,242647.234375,226209.328125,233972.4375,272899.0625,0.0
1763252369.0371275,252878.96875,279621.3125,285965.0,263509.75,242654.9375,226224.609375,233982.0,272903.375,0.0
1763252369.0421145,252871.015625,279596.5625,285966.53125,263511.4375,242653.59375,226213.34375,233957.328125,272905.5,0.0
1763252369.0445793,252867.0,279589.5,285967.0625,263511.96875,242656.265625,226221.390625,233949.1875,272915.34375,0.0
1763252369.0476837,252866.8125,279614.0,285958.75,263498.8125,242653.046875,226220.140625,233975.390625,272907.5625,0.0
1763252369.047722,252860.640625,279612.65625,285950.625,263486.21875,242644.109375,226212.09375,233971.546875,272892.5625,0.0
1763252369.0497868,252866.453125,279599.3125,285962.78125,263497.40625,242651.171875,226212.359375,233967.703125,272902.46875,0.0
1763252369.0614886,252868.34375,279585.5625,285970.8125,263506.78125,242656.71875,226208.6875,233966.09375,272913.28125,0.0
1763252369.06153,252874.5,279616.3125,285969.5625,263502.59375,242663.6875,226225.0625,233985.3125,272908.90625,0.0
1763252369.0689905,252876.65625,279630.15625,285967.4375,263500.09375,242667.171875,226229.96875,233986.390625,272906.3125,0.0
1763252369.0690255,252880.5,279619.8125,285977.4375,263510.625,242671.109375,226236.328125,233983.078125,272915.0,0.0
1763252369.070858,252872.8125,279595.3125,285974.75,263509.90625,242662.265625,226223.0,233967.875,272916.875,0.0
1763252369.0760832,252873.703125,279612.375,285966.1875,263497.65625,242659.40625,226223.625,233984.859375,272914.0,0.0
