timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1775427317.3784847,236745.125,718907.5,259045.109375,719482.9375,719334.625,248370.8125,219781.046875,225826.03125,0.0
1775427317.3804004,236745.125,718906.4375,259043.234375,719481.6875,719333.6875,248372.421875,219778.546875,225788.390625,0.0
1775427317.3804748,236744.953125,718908.3125,259043.140625,719483.5625,719335.6875,248368.03125,219779.703125,225804.125,0.0
1775427317.3861716,236755.765625,718913.125,259050.375,719488.625,719340.75,248376.0,219788.46875,225845.96875,0.0
1775427317.4002566,236754.6875,718916.5625,259047.609375,719491.875,719344.0625,248383.859375,219790.53125,225846.6875,0.0
1775427317.40035,236756.65625,718916.5625,259048.953125,719491.875,719344.0,248390.296875,219792.3125,225802.078125,0.0
1775427317.403505,236759.078125,718915.8125,259047.609375,719491.3125,719343.4375,248397.09375,219793.203125,225814.59375,0.0
1775427317.4035685,236758.984375,718916.0,259043.234375,719491.875,719343.875,248389.9375,219794.453125,225839.625,0.0
1775427317.4035969,236753.359375,718915.625,259033.578125,719491.125,719343.375,248380.46875,219791.0625,225846.328125,0.0
1775427317.40583,236750.5,718911.0625,259026.875,719486.4375,719338.5625,248375.640625,219784.796875,225783.03125,0.0
1775427317.4127254,236757.375,718911.875,259025.96875,719487.3125,719339.1875,248377.78125,219784.796875,225792.5,0.0
1775427317.420312,236755.328125,718913.125,259020.25,719488.3125,719340.3125,248373.84375,219786.328125,225810.125,0.0
1775427317.4204957,236757.203125,718914.75,259018.640625,719489.8125,719342.375,248375.90625,219788.5625,225845.34375,0.0
1775427317.4340303,236751.296875,718911.625,259013.1875,719486.875,719339.3125,248377.875,219787.3125,225791.875,0.0
1775427317.434122,236760.953125,718912.625,259016.9375,719487.875,719340.4375,248381.625,219788.5625,225800.734375,0.0
1775427317.4407482,236761.484375,718913.875,259014.0,719489.375,719341.5625,248384.484375,219791.328125,225818.171875,0.0
1775427317.4408443,236764.703125,718916.6875,259015.875,719491.875,719344.0625,248391.8125,219797.953125,225859.921875,0.0
1775427317.4421277,236751.125,718912.0,259005.953125,719487.0625,719339.3125,248381.265625,219791.328125,225803.859375,0.0
1775427317.4519002,236755.59375,718913.75,259005.859375,719489.0,719341.125,248380.375,219791.78125,225801.171875,0.0
1775427317.451987,236759.4375,718917.0,259007.109375,719492.6875,719344.4375,248384.84375,219793.65625,225820.671875,0.0
1775427317.4533503,236762.296875,718917.4375,259004.0625,719493.375,719345.125,248387.171875,219795.53125,225862.953125,0.0
1775427317.4577944,236750.765625,718914.6875,258992.890625,719490.4375,719342.3125,248386.0,219794.8125,225824.25,0.0
1775427317.4579065,236756.03125,718914.5,258990.5625,719490.5,719342.125,248385.921875,219793.203125,225796.34375,0.0
1775427317.463564,236757.734375,718913.875,258990.03125,719490.0,719341.375,248387.265625,219793.03125,225800.109375,0.0
