timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1772569427.496035,249629.484375,685080.125,711445.875,281709.59375,711282.4375,430739.9375,221100.25,712056.3125,0.0
1772569427.4988976,249630.90625,684948.75,711451.9375,281801.40625,711288.25,430776.25,221157.375,712062.5,0.0
1772569427.5017617,249630.46875,684937.875,711454.5625,281907.28125,711291.75,430813.0,221223.71875,712065.4375,0.0
1772569427.5017843,249631.625,685126.875,711446.5,281769.59375,711283.125,430755.59375,221142.71875,712057.0625,0.0
1772569427.5035539,249632.4375,685074.0,711443.875,281695.28125,711279.8125,430726.90625,221097.296875,712054.0,0.0
1772569427.5097897,249629.484375,684902.125,711449.875,281771.375,711286.0,430760.6875,221148.265625,712060.1875,0.0
1772569427.514495,249630.546875,684930.25,711455.6875,281908.09375,711292.25,430813.90625,221236.765625,712065.875,0.0
1772569427.5145152,249626.96875,685110.75,711449.0,281803.3125,711285.3125,430765.875,221172.578125,712059.1875,0.0
1772569427.5222647,249626.4375,685054.8125,711445.4375,281697.09375,711282.0,430723.59375,221102.03125,712056.0,0.0
1772569427.5266926,249628.3125,684898.0625,711449.0625,281752.15625,711285.8125,430745.5,221132.875,712059.625,0.0
1772569427.5267217,249629.84375,684905.5625,711455.0625,281896.71875,711291.625,430799.9375,221222.921875,712065.75,0.0
1772569427.5351772,249631.890625,685050.5,711450.3125,281836.1875,711286.75,430773.21875,221188.765625,712060.8125,0.0
1772569427.5389733,249638.15625,685105.3125,711442.75,281701.46875,711279.0625,430717.875,221106.328125,712052.9375,0.0
1772569427.538994,249638.953125,684909.625,711447.0,281741.875,711283.5625,430734.6875,221129.84375,712057.25,0.0
1772569427.5448043,249632.609375,684896.3125,711452.125,281877.6875,711288.5,430782.6875,221212.453125,712061.875,0.0
1772569427.5510309,249634.046875,685000.375,711449.8125,281875.09375,711286.25,430776.53125,221207.453125,712059.9375,0.0
1772569427.5578585,249642.265625,685112.3125,711445.625,281733.28125,711282.4375,430724.21875,221118.75,712056.3125,0.0
1772569427.5578797,249641.453125,684937.875,711448.75,281750.625,711285.125,430731.625,221127.875,712059.125,0.0
1772569427.560702,249634.21875,684900.9375,711453.625,281873.125,711290.5,430772.59375,221204.234375,712063.875,0.0
1772569427.5607226,249634.21875,684976.6875,711454.625,281922.46875,711291.1875,430788.9375,221239.1875,712065.1875,0.0
1772569427.5710423,249633.5,685102.375,711448.375,281769.3125,711284.5,430731.5625,221148.890625,712059.0,0.0
1772569427.574119,249628.859375,684926.25,711449.25,281753.3125,711285.375,430723.21875,221132.796875,712059.9375,0.0
1772569427.5741472,249624.65625,684882.3125,711455.6875,281861.40625,711292.25,430760.25,221197.171875,712066.0625,0.0
1772569427.5797927,249627.953125,684952.3125,711458.5625,281953.15625,711294.9375,430793.96875,221257.0625,712068.75,0.0
1772569427.5839856,249630.015625,685130.4375,711450.5,281803.75,711286.8125,430736.03125,221164.53125,712060.875,0.0
1772569427.5903552,249629.03125,684997.0625,711449.875,281758.15625,711286.375,430717.0625,221130.375,712060.25,0.0
