timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1771965298.6401033,282620.3125,707748.5,708276.3125,708297.875,708161.0625,708187.4375,708534.75,708886.3125,0.0
1771965298.642491,282639.0625,707790.0,708317.625,708338.6875,708202.25,708228.9375,708575.75,708927.875,0.0
1771965298.6447213,282567.09375,708057.0625,708584.375,708606.0625,708469.4375,708496.0625,708843.0625,709194.875,0.0
1771965298.644766,282542.5,708053.125,708580.625,708601.8125,708465.3125,708491.875,708839.1875,709191.0,0.0
1771965298.647356,282596.34375,707781.5,708309.0,708330.3125,708193.9375,708220.6875,708567.4375,708919.125,0.0
1771965298.649606,282633.875,707757.125,708284.625,708306.0,708169.375,708196.4375,708543.25,708894.625,0.0
1771965298.6521175,282585.78125,708023.1875,708550.625,708572.4375,708435.375,708462.375,708809.0,709161.0625,0.0
1771965298.6546865,282533.75,708087.3125,708614.625,708636.3125,708499.625,708526.125,708873.0,709225.0,0.0
1771965298.6575203,282579.4375,707828.75,708355.8125,708377.6875,708241.25,708267.6875,708614.6875,708966.3125,0.0
1771965298.6596127,282636.84375,707733.4375,708260.5,708282.75,708145.6875,708172.25,708519.3125,708871.1875,0.0
1771965298.6737356,282596.25,707979.5625,708506.625,708528.6875,708391.625,708418.4375,708765.25,709117.4375,0.0
1771965298.6785796,282532.9375,708109.375,708636.3125,708658.1875,708521.375,708548.1875,708895.0625,709247.25,0.0
1771965298.678652,282574.6875,707881.5,708408.5625,708430.375,708293.5625,708320.3125,708667.125,709019.0625,0.0
1771965298.6812165,282639.0625,707722.8125,708249.8125,708271.75,708135.1875,708161.6875,708508.6875,708860.375,0.0
1771965298.683471,282613.59375,707929.25,708456.375,708477.8125,708341.5,708367.9375,708714.9375,709066.375,0.0
1771965298.6861248,282540.09375,708119.1875,708646.375,708668.25,708531.625,708557.8125,708905.4375,709256.9375,0.0
1771965298.6861696,282553.40625,707933.5,708460.5625,708482.75,708345.9375,708372.3125,708719.6875,709070.875,0.0
1771965298.6884816,282617.25,707722.6875,708250.1875,708272.125,708135.0625,708161.75,708508.5,708860.5,0.0
1771965298.6885288,282598.125,707882.625,708410.0625,708431.6875,708294.875,708321.8125,708668.375,709020.4375,0.0
1771965298.692258,282532.59375,708113.125,708639.5625,708661.5625,708525.1875,708551.75,708898.3125,709250.3125,0.0
1771965298.7423227,282534.75,707983.875,708510.375,708532.125,708395.5,708422.0625,708769.0,709120.8125,0.0
1771965298.742388,282605.90625,707736.125,708262.875,708284.6875,708148.0625,708174.3125,708521.4375,708873.1875,0.0
1771965298.744609,282619.125,707838.0,708365.0625,708386.625,708250.1875,708276.75,708623.375,708975.375,0.0
1771965298.7446237,282549.21875,708099.1875,708626.625,708648.25,708511.4375,708537.875,708885.0625,709237.0,0.0
1771965298.747442,282528.21875,708033.375,708560.875,708582.625,708445.8125,708471.75,708819.0625,709171.0625,0.0
1771965298.7474575,282602.0625,707764.8125,708292.1875,708313.5625,708177.25,708203.4375,708550.3125,708902.4375,0.0
1771965298.7510235,282634.34375,707800.75,708328.0625,708349.5,708213.0625,708239.3125,708586.4375,708938.4375,0.0
1771965298.751039,282574.875,708070.375,708597.5625,708619.1875,708482.5,708508.875,708856.375,709208.4375,0.0
1771965298.7510464,282541.53125,708073.6875,708600.9375,708622.8125,708485.75,708512.4375,708859.5,709212.0625,0.0
1771965298.7510524,282600.625,707801.5625,708328.625,708350.5,708213.375,708240.1875,708586.875,708939.3125,0.0
1771965298.7559893,282625.21875,707765.3125,708292.125,708314.1875,708177.125,708204.0,708550.625,708902.9375,0.0
1771965298.7560036,282570.84375,708030.0,708557.3125,708578.4375,708441.875,708468.8125,708815.8125,709167.5,0.0
1771965298.78362,282524.1875,708108.75,708635.875,708656.875,708520.75,708547.5,708894.375,709246.1875,0.0
1771965298.7836852,282572.71875,707851.4375,708378.375,708399.5,708263.25,708290.0625,708636.875,708988.625,0.0
1771965298.789811,282617.78125,707747.1875,708274.3125,708295.625,708159.4375,708185.9375,708532.625,708884.0625,0.0
1771965298.7925992,282579.875,707989.5625,708516.6875,708538.1875,708402.1875,708428.3125,708775.25,709126.75,0.0
1771965298.7951045,282520.4375,708127.5,708654.5,708676.125,708539.6875,708566.0625,708913.3125,709264.6875,0.0
1771965298.7972682,282567.5625,707904.4375,708431.6875,708453.4375,708316.625,708343.0,708690.375,709041.8125,0.0
1771965298.8001044,282631.84375,707737.6875,708265.1875,708286.6875,708150.0625,708176.625,708524.0625,708875.4375,0.0
1771965298.8048263,282599.8125,707940.375,708467.8125,708489.1875,708352.625,708379.375,708726.375,709078.125,0.0
1771965298.8048923,282531.96875,708133.9375,708661.125,708682.9375,708545.9375,708572.625,708919.6875,709271.6875,0.0
1771965298.807844,282554.75,707955.75,708483.0,708505.0625,708368.1875,708394.6875,708741.75,709093.375,0.0
1771965298.8104117,282625.21875,707737.4375,708264.875,708286.5625,708149.9375,708176.6875,708523.3125,708875.0,0.0
1771965298.812697,282621.28125,707889.875,708417.0,708438.6875,708301.875,708328.875,708675.4375,709027.5625,0.0
1771965298.8151424,282542.96875,708126.25,708653.25,708674.9375,708538.1875,708565.375,708911.8125,709264.0,0.0
1771965298.8151932,282532.3125,708002.8125,708529.9375,708551.75,708415.0,708441.8125,708788.25,709140.4375,0.0
1771965298.8174648,282603.65625,707752.625,708279.9375,708301.6875,708164.875,708191.5625,708538.0625,708890.375,0.0
1771965298.8175137,282623.4375,707843.375,708370.4375,708392.375,708255.5625,708282.375,708628.9375,708981.375,0.0
1771965298.8203783,282543.84375,708104.4375,708631.8125,708653.875,708516.875,708543.875,708890.1875,709242.3125,0.0
1771965298.8224485,282531.15625,708050.25,708577.6875,708599.75,708462.6875,708489.6875,708836.1875,709188.0625,0.0
1771965298.822494,282597.84375,707782.6875,708310.1875,708332.0,708195.5,708222.3125,708568.75,708921.0,0.0
1771965298.8252354,282630.125,707809.0,708336.5,708357.9375,708221.25,708248.0625,708594.75,708947.0625,0.0
1771965298.8275137,282563.0,708076.375,708603.8125,708625.5,708488.3125,708515.5625,708862.0,709214.4375,0.0
1771965298.8312156,282532.9375,708092.9375,708620.0,708641.875,708504.75,708532.375,708878.75,709230.8125,0.0
1771965298.8312862,282593.75,707825.0625,708352.1875,708373.8125,708237.0625,708264.0625,708610.5625,708962.4375,0.0
1771965298.8677032,282630.5,707778.3125,708305.25,708326.75,708190.1875,708216.6875,708563.5,708915.1875,0.0
1771965298.8677752,282573.53125,708038.375,708566.0625,708587.0625,708450.75,708477.125,708824.125,709176.0625,0.0
1771965298.8701236,282524.09375,708123.5625,708651.0,708672.4375,708535.875,708562.5,708909.5625,709261.5,0.0
1771965298.8701952,282567.0,707870.375,708397.625,708419.625,708282.625,708309.5625,708656.375,709008.125,0.0
1771965298.8725386,282613.40625,707756.0625,708283.5625,708305.1875,708168.375,708195.5,708542.3125,708894.0,0.0
1771965298.880048,282579.09375,707994.125,708521.8125,708543.0,708406.3125,708433.125,708780.4375,709132.0,0.0
1771965298.8826714,282519.0,708140.25,708667.25,708689.0625,708552.125,708579.0625,708926.1875,709278.0,0.0
1771965298.885324,282557.96875,707923.0625,708449.9375,708472.125,708335.125,708362.25,708708.9375,709060.6875,0.0
1771965298.8873413,282636.9375,707750.875,708278.375,708300.1875,708163.5,708190.1875,708537.125,708888.8125,0.0
1771965298.8901048,282599.375,707945.875,708473.375,708494.875,708358.375,708385.1875,708731.9375,709083.75,0.0
1771965298.892816,282537.25,708147.75,708674.9375,708696.5,708560.0,708586.75,708933.6875,709285.4375,0.0
1771965298.894628,282552.4375,707974.4375,708501.9375,708523.5,708387.0625,708413.625,708760.6875,709112.4375,0.0
1771965298.903907,282620.3125,707753.875,708281.3125,708302.9375,708166.4375,708192.875,708540.25,708891.875,0.0
1771965298.9085464,282611.09375,707898.5625,708426.25,708447.625,708311.25,708337.75,708685.1875,709037.0,0.0
1771965298.9113438,282542.4375,708140.0625,708667.1875,708689.1875,708552.1875,708578.9375,708926.125,709278.0,0.0
1771965298.915942,282536.78125,708028.1875,708555.3125,708577.25,708440.4375,708467.25,708814.1875,709166.25,0.0
1771965298.920256,282600.1875,707772.75,708300.375,708322.1875,708185.0,708212.3125,708559.1875,708911.0,0.0
1771965298.9203284,282608.6875,707857.9375,708385.625,708407.5625,708270.25,708297.25,708644.125,708996.125,0.0
1771965298.9203484,282541.53125,708121.25,708648.875,708670.875,708533.625,708560.25,708907.125,709259.3125,0.0
1771965298.9221697,282515.4375,708071.0,708598.6875,708620.5,708483.5625,708510.25,708857.25,709209.1875,0.0
1771965298.9253235,282592.03125,707801.8125,708328.9375,708350.4375,708214.25,708241.0625,708587.6875,708939.4375,0.0
1771965298.9284513,282619.75,707819.6875,708346.75,708368.1875,708232.6875,708258.875,708605.4375,708957.125,0.0
1771965298.928546,282558.59375,708089.6875,708616.875,708638.375,708502.4375,708529.0625,708875.875,709227.5,0.0
1771965298.9296064,282518.65625,708112.0625,708639.625,708661.3125,708524.9375,708551.5,708898.3125,709250.0625,0.0
1771965298.932645,282578.1875,707841.875,708369.4375,708391.0,708254.3125,708281.1875,708628.125,708979.3125,0.0
1771965298.936159,282619.125,707789.9375,708317.8125,708339.4375,708202.625,708229.375,708576.375,708927.75,0.0
1771965298.9811592,282567.46875,708050.125,708577.75,708599.75,708462.6875,708489.375,708836.5,709188.25,0.0
1771965298.9811988,282520.78125,708143.4375,708671.1875,708693.125,708555.9375,708582.625,708929.75,709281.5625,0.0
1771965298.9837089,282563.71875,707893.4375,708421.25,708442.75,708305.875,708332.875,708679.8125,709031.625,0.0
1771965298.983724,282619.40625,707769.5625,708297.25,708319.0625,708181.6875,708209.0625,708555.8125,708907.8125,0.0
1771965298.988674,282579.53125,708001.625,708528.875,708550.9375,708413.8125,708440.8125,708787.8125,709139.8125,0.0
1771965298.9908516,282526.875,708155.3125,708683.0,708704.625,708567.5,708594.25,708941.3125,709293.1875,0.0
1771965298.9940891,282561.46875,707943.6875,708471.5,708493.1875,708355.9375,708383.0625,708729.75,709081.3125,0.0
1771965298.9985547,282618.6875,707763.0,708290.5,708312.0,708175.1875,708202.25,708548.5625,708900.625,0.0
1771965299.00127,282593.46875,707954.5,708481.6875,708503.5,708366.6875,708393.6875,708740.3125,709092.0625,0.0
1771965299.0038548,282530.4375,708161.75,708689.1875,708711.5625,708574.1875,708600.9375,708947.6875,709299.5,0.0
1771965299.0059054,282541.53125,707996.875,708524.25,708546.75,708409.3125,708436.3125,708783.0,709134.625,0.0
1771965299.0084136,282602.6875,707768.375,708296.0,708317.8125,708181.0625,708207.8125,708553.9375,708906.0625,0.0
1771965299.014943,282602.25,707906.8125,708434.4375,708455.9375,708319.3125,708345.9375,708692.5,709044.6875,0.0
